age,booking_lead_time,trip_length,cabin_type,group_size,loyalty_status,paid_in_full,prior_cruises,customer_income,email_engagement_score,phone_verified,has_insurance,on_mailing_list,website_visits_last_month,survey_participation,preferred_contact_method,travel_history_score,referral_source,gift_certificate_used,canceled
54,342,5,Interior,2,None,1,1,59984.78,0.51,0,1,1,4,Yes,Phone,55.54,Friend,0,1
71,194,7,Suite,3,Silver,1,1,105020.99,0.45,0,1,1,4,Yes,Phone,38.62,Search Engine,0,0
38,162,10,Balcony,1,None,1,2,88745.1,0.51,1,0,1,2,Yes,Email,44.75,Friend,0,1
31,347,5,Interior,2,Platinum,1,1,74786.75,0.43,1,0,0,5,Partial,Phone,45.04,Search Engine,0,0
48,361,5,Balcony,1,None,1,3,31510.66,0.48,1,1,1,2,No,Email,47.09,Social Media,0,0
72,257,7,Oceanview,5,Gold,0,1,113939.16,0.43,1,0,0,4,Partial,Email,70.48,Ad,0,0
65,72,7,Interior,5,Gold,1,0,98022.98,0.47,1,1,1,2,Yes,Phone,61.09,Ad,0,1
35,87,5,Balcony,4,Silver,1,2,59306.15,0.45,0,1,1,2,Partial,Text,58.75,Search Engine,0,0
24,262,5,Suite,2,None,1,1,56153.79,0.32,1,1,1,7,No,Phone,48.63,Friend,0,0
27,214,5,Oceanview,5,Silver,1,0,115806.49,0.27,1,0,0,8,No,Text,38.57,Search Engine,0,0
24,153,10,Oceanview,2,Silver,1,1,94012.13,0.51,1,0,1,5,Partial,Text,71.61,Friend,0,0
50,210,7,Balcony,6,Gold,0,2,44191.02,0.59,1,1,1,6,Partial,Phone,49.77,Friend,0,1
40,61,10,Balcony,1,Silver,1,2,63088.07,0.73,1,0,1,4,Partial,Phone,35.66,Friend,0,0
38,268,14,Balcony,4,None,1,2,143718.74,0.66,0,1,0,6,Yes,Text,95.25,Search Engine,0,0
36,262,7,Balcony,1,Gold,1,2,115067.13,0.64,1,0,1,1,No,Phone,53.43,Social Media,1,0
65,218,3,Interior,5,Platinum,1,1,85017.14,0.53,1,1,0,4,Partial,Phone,32.94,Ad,0,0
78,283,3,Suite,2,Silver,1,2,85671.13,0.52,0,0,0,1,No,Email,63.21,Search Engine,0,0
36,136,5,Interior,3,Gold,1,3,19738.57,0.38,0,0,1,2,No,Text,64.47,Social Media,1,0
53,362,14,Interior,3,Silver,0,0,124198.73,0.36,1,1,0,3,Yes,Email,43.98,Ad,0,0
46,93,7,Oceanview,3,Silver,1,2,71457.44,0.53,1,0,1,1,Yes,Phone,36.59,Search Engine,0,0
77,109,5,Oceanview,2,Silver,1,2,60739.96,0.37,1,0,0,3,No,Phone,46.1,Search Engine,0,0
35,241,5,Interior,3,Silver,0,1,107499.19,0.49,1,0,0,3,No,Email,60.23,Social Media,0,0
19,355,7,Balcony,4,None,0,0,66101.39,0.13,1,0,0,4,Yes,Email,61.94,Search Engine,0,1
18,142,7,Oceanview,2,Silver,0,0,30311.02,0.57,1,1,1,4,Yes,Phone,40.86,Ad,0,1
64,291,5,Oceanview,3,Silver,1,1,97294.28,0.34,1,0,0,4,No,Text,71.17,Social Media,0,0
22,237,14,Balcony,5,None,1,2,39536.13,0.29,0,0,1,1,No,Email,27.16,Search Engine,0,0
37,340,7,Oceanview,3,None,0,2,83236.15,0.61,1,0,1,3,Yes,Text,41.01,Ad,0,0
28,312,3,Interior,2,Gold,1,0,94528.27,0.64,0,0,1,3,Partial,Phone,48.2,Search Engine,0,0
59,177,10,Interior,1,Silver,1,0,76664.8,0.49,0,1,1,3,Yes,Text,45.35,Social Media,1,0
19,141,3,Suite,3,None,0,1,76798.98,0.39,1,0,0,0,No,Text,42.28,Search Engine,0,1
20,189,14,Interior,3,Gold,1,3,131527.71,0.61,1,1,1,3,Yes,Phone,69.03,Ad,1,0
40,49,14,Oceanview,3,Gold,0,1,131958.96,0.38,1,0,0,2,No,Phone,47.9,Friend,0,0
72,302,10,Oceanview,3,None,0,0,57473.79,0.48,1,0,1,4,No,Phone,55.64,Search Engine,0,1
29,190,10,Oceanview,1,None,0,1,67157.3,0.7,1,1,0,3,No,Text,54.93,Search Engine,0,0
37,136,5,Interior,4,Platinum,1,2,68803.98,0.56,1,0,0,4,No,Email,55.47,Ad,0,0
22,43,14,Oceanview,2,Gold,1,1,84056.83,0.49,0,0,0,1,Partial,Phone,47.49,Ad,0,0
54,353,7,Oceanview,4,None,0,2,82540.52,0.46,1,0,1,3,Yes,Phone,22.96,Social Media,0,0
55,90,10,Suite,6,None,0,5,136512.48,0.51,0,0,1,4,No,Email,63.53,Friend,0,0
47,295,14,Interior,5,None,1,0,79434.04,0.54,1,0,1,3,No,Phone,48.76,Social Media,0,1
26,341,14,Oceanview,3,Silver,1,3,54092.04,0.33,1,1,1,3,Partial,Phone,42.99,Ad,0,0
51,245,10,Oceanview,3,None,0,1,67359.53,0.68,1,0,1,6,No,Email,43.02,Ad,0,0
70,192,5,Oceanview,6,Silver,1,3,96201.41,0.43,1,0,1,2,Yes,Text,54.57,Ad,0,0
61,318,14,Balcony,1,None,1,4,77286.26,0.47,1,1,1,1,No,Text,42.49,Ad,0,0
52,106,7,Interior,3,Gold,1,1,94408.14,0.62,1,1,1,2,Partial,Text,46.73,Social Media,0,0
69,363,14,Interior,5,None,1,2,77674.75,0.48,1,0,1,4,Yes,Phone,60.41,Friend,0,1
75,310,7,Balcony,7,Silver,0,2,106743.94,0.63,1,0,1,5,No,Email,53.06,Ad,0,0
39,233,5,Oceanview,1,Platinum,1,1,82352.04,0.49,1,0,1,4,No,Text,36.84,Social Media,0,0
61,265,5,Oceanview,3,None,1,0,48507.9,0.51,1,0,1,1,Yes,Email,58.25,Social Media,0,1
41,344,7,Interior,2,None,1,3,74594.37,0.53,1,0,0,1,No,Text,45.48,Social Media,0,0
34,37,10,Interior,2,Gold,1,2,151342.18,0.56,1,0,1,3,Yes,Text,62.64,Social Media,0,0
27,305,5,Interior,4,None,1,2,122086.74,0.58,1,0,1,3,Partial,Phone,44.25,Social Media,0,1
47,41,7,Interior,4,Gold,0,2,50149.96,0.66,1,0,1,1,No,Text,52.24,Ad,0,0
73,17,5,Oceanview,5,None,1,2,138351.78,0.65,1,0,0,2,Partial,Text,58.98,Ad,0,1
76,344,10,Balcony,3,None,1,0,89113.08,0.38,1,0,1,5,No,Email,37.0,Friend,0,0
63,277,7,Interior,5,Platinum,1,0,70348.49,0.72,1,0,1,1,Yes,Phone,60.73,Friend,0,0
40,307,3,Oceanview,5,Silver,1,0,76552.55,0.24,1,0,1,1,No,Phone,75.5,Friend,0,1
49,59,5,Interior,5,Silver,1,0,86704.67,0.41,1,1,1,2,No,Text,57.11,Friend,0,0
34,183,3,Oceanview,4,None,1,1,117521.93,0.48,0,1,1,6,Partial,Phone,53.05,Search Engine,0,0
67,41,7,Interior,4,None,1,5,90700.86,0.33,1,1,0,3,Partial,Email,63.4,Social Media,0,1
68,39,3,Suite,4,Gold,1,0,95002.07,0.54,0,0,0,2,No,Phone,62.46,Social Media,0,0
34,192,3,Balcony,2,None,1,2,121339.9,0.61,1,1,1,2,No,Text,52.1,Social Media,0,0
31,267,14,Suite,2,None,0,2,73027.3,0.39,1,0,1,2,Partial,Phone,35.88,Search Engine,0,0
26,147,10,Balcony,4,None,0,0,94072.95,0.57,1,0,1,0,Partial,Phone,40.23,Social Media,0,1
57,333,7,Oceanview,7,None,1,2,98166.28,0.63,1,1,0,3,No,Text,44.54,Social Media,0,0
19,127,14,Oceanview,1,Gold,1,0,89041.85,0.21,0,0,0,3,No,Phone,30.92,Social Media,0,0
62,46,3,Interior,3,Gold,0,2,99970.08,0.53,1,0,0,1,No,Phone,70.81,Social Media,0,1
42,45,7,Oceanview,3,Silver,1,2,64263.78,0.56,1,0,1,3,No,Text,35.99,Social Media,1,1
56,1,7,Suite,1,Silver,0,0,114399.95,0.36,1,0,0,3,Partial,Text,49.25,Friend,0,1
26,168,7,Interior,8,Silver,1,2,68384.35,0.32,0,1,0,4,Yes,Email,36.56,Search Engine,0,0
71,108,5,Balcony,4,Silver,1,1,98639.65,0.4,0,1,0,3,No,Text,58.82,Ad,0,0
39,19,7,Oceanview,5,Silver,0,1,91311.71,0.47,1,0,1,5,No,Text,64.85,Friend,0,0
60,332,7,Balcony,7,None,1,4,64401.62,0.39,1,1,1,5,No,Phone,30.36,Search Engine,1,0
63,72,10,Suite,3,None,1,3,133673.83,0.58,1,0,0,2,No,Text,59.92,Social Media,0,1
21,109,3,Balcony,2,Platinum,0,0,136496.9,0.56,1,1,1,2,No,Phone,32.09,Search Engine,0,0
43,268,5,Balcony,3,None,0,5,57374.98,0.56,1,1,1,3,No,Text,44.03,Social Media,0,1
75,240,5,Oceanview,1,None,1,2,108978.84,0.69,1,0,1,3,No,Email,89.76,Social Media,0,0
46,301,5,Balcony,2,Silver,1,4,81323.85,0.6,1,0,0,3,No,Email,54.22,Search Engine,0,0
62,90,7,Suite,2,Silver,1,0,64785.06,0.54,0,0,0,0,Partial,Phone,63.52,Ad,0,0
51,103,3,Balcony,6,Silver,0,1,96055.29,0.32,1,1,1,3,No,Phone,54.72,Social Media,0,1
40,250,10,Balcony,3,None,0,1,110013.73,0.67,1,0,0,2,Partial,Phone,47.65,Social Media,0,0
54,8,5,Balcony,3,Platinum,0,1,89832.49,0.69,1,1,1,0,Yes,Email,40.78,Friend,0,1
28,153,5,Balcony,5,Silver,0,1,74095.05,0.45,0,0,0,4,No,Email,72.21,Search Engine,0,0
23,347,7,Oceanview,2,Gold,1,5,124882.7,0.38,1,1,1,4,No,Text,78.82,Search Engine,0,0
35,174,3,Balcony,5,None,0,1,125961.93,0.61,1,0,1,3,No,Text,50.81,Search Engine,0,1
38,343,7,Oceanview,1,None,0,0,64513.26,0.23,1,0,1,3,Yes,Phone,68.18,Friend,0,1
59,158,7,Interior,6,None,0,1,87726.64,0.56,1,0,1,4,No,Email,63.11,Search Engine,1,1
53,215,5,Oceanview,1,None,1,3,37631.04,0.72,1,0,1,3,No,Text,47.17,Search Engine,0,1
58,177,3,Oceanview,1,None,0,3,110060.26,0.44,1,0,0,6,Yes,Email,50.87,Social Media,0,0
55,175,5,Interior,3,None,1,0,124825.0,0.54,1,0,1,4,No,Email,43.45,Ad,0,1
51,340,3,Interior,3,Silver,1,1,96686.33,0.52,1,0,1,2,No,Phone,80.64,Ad,0,1
34,338,3,Oceanview,1,Silver,1,0,53938.36,0.66,1,0,1,3,Partial,Email,62.14,Friend,0,0
54,146,5,Interior,3,Gold,1,0,133458.9,0.52,1,0,1,1,No,Phone,50.47,Search Engine,0,0
42,324,5,Oceanview,6,None,1,2,145912.49,0.45,1,0,1,3,No,Text,42.73,Friend,0,1
55,161,7,Balcony,3,None,0,1,72043.72,0.27,1,0,1,4,No,Email,57.76,Ad,0,0
75,127,7,Suite,5,None,1,2,98363.83,0.51,1,1,1,5,Partial,Phone,30.49,Friend,0,0
29,82,7,Balcony,2,None,1,1,109500.21,0.49,1,0,1,4,Partial,Email,38.65,Social Media,1,0
40,147,3,Suite,3,None,1,1,108621.33,0.19,1,0,1,2,No,Email,46.99,Social Media,0,0
70,239,5,Balcony,1,None,0,2,86445.83,0.35,1,1,1,3,No,Text,43.68,Social Media,0,1
59,84,10,Interior,2,Gold,1,2,138936.22,0.41,1,0,1,3,Partial,Phone,46.85,Search Engine,0,0
39,113,7,Balcony,2,Gold,1,1,38041.13,0.41,1,0,0,2,Partial,Email,60.19,Social Media,0,1
38,225,10,Balcony,1,Silver,1,1,38425.28,0.5,1,0,1,4,Yes,Email,79.1,Friend,0,0
44,332,5,Oceanview,1,Gold,1,1,84529.46,0.48,1,0,0,3,No,Text,60.71,Social Media,0,0
74,243,7,Interior,4,Silver,0,2,137306.88,0.49,1,1,0,4,No,Email,47.69,Search Engine,0,1
48,143,7,Balcony,3,Gold,0,1,119790.8,0.84,0,0,1,4,Yes,Phone,65.09,Social Media,0,0
23,41,5,Interior,2,Silver,0,2,40200.18,0.43,0,0,1,3,Partial,Phone,50.73,Social Media,0,0
44,258,7,Balcony,5,Silver,1,4,170303.49,0.37,1,1,1,7,No,Phone,22.02,Search Engine,0,0
57,285,7,Interior,3,Silver,1,0,101630.3,0.74,1,0,1,2,No,Email,67.96,Search Engine,0,0
51,105,5,Oceanview,5,None,1,2,50433.41,0.72,0,0,0,7,Yes,Email,32.22,Social Media,0,1
29,202,5,Oceanview,2,Silver,1,2,82236.36,0.34,1,1,0,4,No,Phone,51.99,Ad,0,0
62,307,10,Interior,4,Platinum,1,1,114014.36,0.68,1,0,0,4,Yes,Email,38.04,Social Media,0,0
74,331,14,Oceanview,1,Silver,1,3,122574.26,0.22,1,0,1,5,Partial,Text,32.91,Friend,0,0
70,266,5,Balcony,3,None,1,1,83020.71,0.93,1,0,1,2,No,Phone,43.31,Search Engine,0,0
24,210,5,Balcony,4,None,0,4,100664.93,0.77,1,0,0,1,Yes,Text,11.97,Social Media,0,0
27,51,5,Balcony,1,Gold,0,2,81256.54,0.58,1,0,1,3,Yes,Text,39.59,Ad,0,0
62,118,7,Oceanview,5,Platinum,1,0,83024.47,0.63,1,1,1,3,No,Email,56.28,Social Media,0,0
34,201,5,Balcony,4,None,1,2,106743.64,0.57,1,0,0,4,No,Email,55.5,Friend,0,0
43,39,14,Oceanview,5,Gold,0,0,128221.44,0.4,1,0,0,5,No,Phone,21.92,Search Engine,0,0
38,28,5,Oceanview,1,Gold,1,1,50876.11,0.68,1,0,1,7,Partial,Email,64.55,Friend,0,0
45,259,5,Interior,1,None,0,3,78016.38,0.7,1,1,1,5,No,Text,85.58,Ad,1,1
79,84,7,Oceanview,4,Gold,1,2,66941.9,0.39,0,0,0,5,No,Email,75.92,Friend,1,0
75,155,10,Oceanview,5,None,0,1,54759.86,0.5,1,0,1,2,No,Phone,42.09,Friend,0,1
63,117,7,Interior,2,Silver,0,2,53228.74,0.32,1,0,0,2,No,Email,40.11,Search Engine,0,1
19,2,7,Balcony,5,Silver,1,3,85748.53,0.49,1,0,1,0,No,Text,36.55,Friend,0,0
77,93,14,Balcony,3,Silver,1,2,52823.2,0.46,1,0,1,6,No,Text,77.38,Ad,0,0
71,166,3,Oceanview,2,Silver,1,1,51806.04,0.69,1,1,1,2,No,Phone,42.22,Ad,0,1
60,350,10,Interior,3,None,0,3,79619.43,0.74,1,0,1,6,Yes,Phone,39.36,Search Engine,0,0
18,296,3,Oceanview,2,Gold,1,2,55616.57,0.34,0,0,1,6,No,Email,62.57,Ad,0,0
68,258,10,Oceanview,3,Gold,1,3,100257.83,0.62,1,0,0,3,Yes,Email,67.04,Ad,0,0
70,81,7,Balcony,4,Gold,1,1,70625.63,0.63,1,1,0,2,Yes,Phone,64.61,Ad,0,0
53,268,5,Oceanview,2,None,0,0,49164.55,0.24,1,0,1,3,No,Text,34.18,Ad,0,0
68,235,10,Balcony,3,None,0,2,154771.61,0.64,1,1,1,4,No,Email,57.4,Ad,0,1
43,321,3,Balcony,5,None,1,1,21017.26,0.28,1,1,1,1,Yes,Phone,71.93,Ad,0,1
46,311,5,Interior,1,Gold,1,0,110689.14,0.42,1,0,1,1,Yes,Phone,50.03,Ad,0,0
38,301,7,Suite,5,None,1,0,95383.03,0.36,0,1,1,5,No,Text,54.42,Social Media,1,0
28,357,5,Oceanview,3,Platinum,1,3,70457.65,0.26,0,0,1,1,Yes,Phone,53.05,Ad,1,0
57,213,7,Interior,1,Gold,1,2,57768.57,0.67,1,0,1,2,Partial,Email,45.95,Search Engine,0,0
28,62,3,Oceanview,2,Silver,1,4,136852.59,0.36,1,1,1,0,Partial,Email,56.8,Social Media,0,0
53,49,3,Interior,2,Silver,0,2,148716.84,0.44,1,1,0,4,Partial,Phone,63.34,Ad,0,0
66,127,3,Interior,2,Silver,1,2,76215.69,0.5,1,1,0,1,No,Phone,69.54,Ad,0,0
76,223,5,Oceanview,4,Silver,0,0,71852.93,0.61,1,0,1,4,Partial,Text,49.17,Search Engine,0,0
56,279,7,Balcony,2,None,1,2,118862.38,0.35,1,1,0,6,No,Text,51.01,Ad,0,0
57,294,10,Suite,2,Gold,1,1,77619.92,0.57,1,1,1,2,No,Phone,42.43,Social Media,0,0
52,284,14,Balcony,5,Silver,1,0,102503.64,0.47,0,0,1,1,No,Email,73.67,Social Media,0,0
71,277,10,Interior,2,Gold,1,0,101740.45,0.35,1,1,1,4,No,Text,43.52,Search Engine,0,0
51,107,5,Balcony,3,Gold,1,2,86119.74,0.65,1,1,1,3,No,Phone,48.53,Ad,0,0
72,146,7,Balcony,3,None,0,0,89952.97,0.81,1,0,1,4,Partial,Text,51.19,Search Engine,0,0
64,99,5,Balcony,1,None,1,1,96087.81,0.53,1,1,1,2,No,Text,53.13,Ad,0,0
41,73,5,Balcony,2,Gold,1,1,52342.49,0.41,1,1,0,1,No,Text,27.53,Social Media,1,0
71,122,7,Balcony,4,None,0,0,64608.03,0.39,1,1,1,5,Yes,Text,58.19,Ad,0,0
39,30,3,Oceanview,4,Silver,1,2,91772.84,0.62,1,0,0,1,Partial,Text,56.67,Ad,0,0
22,188,5,Balcony,2,None,1,1,71371.62,0.5,1,1,0,2,Yes,Text,52.37,Social Media,0,1
73,364,14,Interior,2,None,1,2,168320.58,0.34,1,1,1,2,Partial,Email,55.4,Social Media,0,0
50,354,7,Suite,1,None,0,1,88977.35,0.25,1,0,1,2,No,Text,49.18,Social Media,0,0
75,288,7,Interior,1,Gold,0,1,32854.15,0.56,1,1,1,7,No,Phone,28.43,Ad,0,1
53,195,3,Interior,3,Silver,1,0,581.67,0.31,1,0,1,6,No,Phone,66.41,Search Engine,0,0
64,156,5,Interior,9,Silver,1,0,109631.8,0.44,1,0,1,4,No,Text,28.22,Social Media,0,0
37,172,10,Balcony,3,Platinum,0,0,89237.89,0.74,1,0,1,5,No,Text,36.94,Ad,1,0
36,335,5,Oceanview,5,None,0,2,128220.42,0.38,1,1,1,4,Yes,Phone,67.99,Search Engine,0,0
52,41,7,Oceanview,3,None,1,0,65680.02,0.66,1,0,1,1,Yes,Text,29.71,Friend,0,0
69,63,3,Suite,3,Gold,0,1,81382.34,0.35,1,0,1,2,Yes,Phone,47.63,Friend,0,0
60,23,7,Suite,4,Gold,1,1,93376.4,0.63,0,0,1,1,No,Phone,77.2,Ad,0,0
34,360,3,Oceanview,4,None,1,0,80348.19,0.59,1,0,0,1,No,Email,51.09,Ad,0,0
79,75,10,Interior,3,Platinum,1,3,77867.75,0.57,1,0,1,6,No,Email,29.34,Social Media,0,0
76,48,10,Balcony,4,Platinum,1,0,106767.96,0.41,1,1,1,2,Partial,Phone,61.29,Ad,0,0
62,160,10,Suite,2,None,1,1,59986.61,0.6,1,1,0,2,Partial,Text,56.75,Search Engine,0,1
60,313,5,Oceanview,7,None,0,1,101070.42,0.56,1,0,1,2,Partial,Phone,51.82,Ad,0,1
51,118,10,Balcony,3,Gold,1,2,139855.25,0.78,1,0,1,2,No,Phone,19.41,Search Engine,0,0
26,100,7,Interior,5,None,1,0,134654.14,0.41,1,1,1,3,Yes,Text,69.6,Search Engine,1,1
43,167,5,Balcony,4,None,1,1,30823.69,0.69,1,0,0,6,No,Email,76.54,Social Media,0,0
19,290,7,Balcony,2,Gold,0,2,70306.56,0.36,1,1,0,1,Yes,Phone,49.63,Search Engine,0,0
70,156,3,Oceanview,2,None,0,0,93717.15,0.46,0,0,1,1,Yes,Email,40.06,Ad,0,1
26,7,3,Interior,1,None,1,1,123336.85,0.4,1,0,0,3,No,Text,58.0,Search Engine,0,0
26,196,10,Suite,1,None,1,3,91296.94,0.43,1,0,1,4,Partial,Email,58.18,Friend,0,0
57,56,5,Balcony,4,Silver,1,4,123393.1,0.48,1,0,1,0,No,Text,59.49,Search Engine,0,0
34,321,7,Interior,3,Silver,1,2,64918.59,0.72,1,0,0,2,Partial,Text,50.15,Ad,1,0
18,193,5,Balcony,5,None,1,4,94893.91,0.57,1,0,0,1,Yes,Email,58.18,Social Media,0,0
42,47,10,Balcony,6,None,1,4,95648.96,0.69,1,0,1,3,No,Phone,61.24,Ad,0,0
78,148,14,Oceanview,3,Silver,0,0,124400.31,0.5,1,0,0,4,No,Phone,88.47,Ad,0,1
60,275,10,Balcony,1,Platinum,1,1,112256.67,0.69,1,0,1,3,No,Text,56.62,Ad,0,0
57,157,5,Oceanview,9,Platinum,1,1,105700.04,0.53,1,1,1,3,No,Email,52.67,Friend,0,0
59,202,5,Suite,9,None,1,0,110479.89,0.38,1,0,1,3,Partial,Email,27.22,Social Media,1,1
42,126,7,Interior,5,Silver,1,1,48711.97,0.66,1,1,0,4,No,Email,28.53,Friend,0,0
56,305,3,Interior,1,Gold,1,0,79856.15,0.72,1,1,0,4,Partial,Email,51.88,Search Engine,0,0
52,294,3,Interior,3,Gold,1,0,54852.78,0.6,1,0,1,3,Yes,Text,48.8,Search Engine,0,0
20,64,7,Balcony,2,Silver,0,3,65406.4,0.62,1,1,0,3,Partial,Email,35.65,Friend,1,0
67,325,7,Balcony,1,None,1,1,79787.66,0.69,1,0,1,1,Yes,Email,35.15,Social Media,0,0
54,176,14,Balcony,2,Gold,1,2,17308.09,0.46,1,0,1,2,Yes,Phone,59.07,Search Engine,0,0
61,116,5,Balcony,3,None,1,1,80869.59,0.39,0,0,1,5,No,Text,41.33,Social Media,0,0
61,204,5,Oceanview,3,None,0,3,61515.45,0.55,1,1,1,1,No,Email,38.47,Friend,0,1
68,321,3,Suite,2,Silver,1,1,53316.86,0.76,1,0,1,4,No,Email,34.26,Search Engine,0,0
47,31,14,Interior,1,Platinum,0,0,87875.71,0.55,1,0,1,5,Partial,Text,37.76,Friend,0,1
55,113,10,Balcony,1,None,1,2,73337.98,0.59,1,0,1,1,No,Text,44.37,Search Engine,0,0
51,325,10,Oceanview,5,Silver,1,0,95245.05,0.51,1,0,1,2,No,Phone,49.66,Ad,0,0
29,344,14,Balcony,2,None,0,1,65535.33,0.54,1,0,0,1,No,Text,53.5,Social Media,0,1
36,67,7,Balcony,2,Gold,1,1,79732.01,0.42,0,1,0,1,No,Email,43.7,Friend,0,0
54,75,7,Balcony,3,Silver,1,4,158760.53,0.58,1,0,0,5,Yes,Phone,23.24,Ad,0,1
61,45,5,Interior,2,None,1,1,103693.04,0.63,0,0,0,2,No,Email,33.21,Friend,0,0
76,260,7,Oceanview,3,None,0,4,59617.83,0.27,1,0,1,2,Yes,Text,42.3,Friend,0,0
76,154,7,Oceanview,2,None,1,2,122182.97,0.27,1,0,0,2,Partial,Text,65.48,Social Media,0,1
66,155,7,Balcony,3,None,1,1,131452.25,0.24,1,0,1,5,No,Text,48.48,Friend,0,1
78,363,14,Oceanview,5,None,1,2,102960.45,0.72,1,1,0,6,No,Phone,56.39,Social Media,0,0
34,234,14,Suite,4,Silver,1,2,61541.31,0.36,1,1,0,1,Partial,Email,71.01,Friend,0,0
27,51,10,Oceanview,2,None,1,1,115989.41,0.55,1,1,1,1,Yes,Email,47.5,Search Engine,0,0
74,306,10,Oceanview,3,Silver,1,2,67680.63,0.77,1,1,0,4,No,Phone,49.85,Ad,0,0
72,262,7,Balcony,3,None,1,3,125525.41,0.55,0,1,0,3,Yes,Text,50.58,Search Engine,0,0
66,315,5,Oceanview,1,Silver,1,1,77772.44,0.58,1,1,0,3,No,Email,50.95,Social Media,0,0
64,125,3,Suite,6,None,1,2,76614.55,0.37,1,1,1,1,No,Text,34.37,Social Media,0,1
29,245,7,Balcony,4,None,1,3,100721.72,0.55,1,1,0,2,Yes,Text,57.5,Ad,0,0
79,30,10,Oceanview,4,Silver,1,1,127307.98,0.35,0,1,0,4,No,Email,51.5,Social Media,0,0
33,122,3,Interior,5,None,0,2,156046.55,0.21,0,1,1,4,No,Text,37.59,Search Engine,0,0
41,125,14,Oceanview,6,Gold,0,1,85810.44,0.51,1,0,0,4,No,Email,47.39,Ad,0,0
36,37,3,Interior,2,Silver,1,0,72709.8,0.55,1,0,1,4,Partial,Email,22.13,Social Media,0,0
25,170,5,Balcony,3,Silver,0,0,60379.88,0.42,1,1,0,4,No,Phone,26.99,Social Media,0,1
48,124,7,Interior,3,None,0,4,40543.76,0.39,1,0,1,3,No,Email,63.27,Social Media,0,1
38,357,5,Interior,2,None,1,1,54818.9,0.47,1,1,0,3,No,Phone,46.75,Social Media,1,0
34,35,3,Interior,5,None,1,1,92069.19,0.39,1,1,0,7,No,Text,69.96,Friend,0,1
40,87,5,Interior,1,Silver,1,0,116639.54,0.61,0,0,0,3,No,Phone,50.94,Friend,0,0
54,134,10,Oceanview,6,None,0,1,57887.79,0.57,0,0,1,0,Partial,Text,53.3,Friend,0,1
71,196,7,Balcony,1,None,1,1,108613.95,0.74,1,0,1,6,Yes,Phone,49.67,Social Media,0,0
33,274,7,Balcony,2,None,1,2,59142.94,0.45,1,0,1,2,Yes,Text,34.85,Friend,0,1
23,201,7,Balcony,3,None,1,1,62789.77,0.51,1,0,0,3,No,Email,56.17,Social Media,0,0
25,285,3,Balcony,2,None,0,0,52913.55,0.53,1,1,1,1,Yes,Phone,39.95,Search Engine,1,1
42,77,14,Interior,1,None,1,1,124955.2,0.44,0,0,1,5,Yes,Email,54.77,Social Media,0,1
35,59,3,Balcony,1,None,0,0,133192.13,0.2,1,0,0,5,Yes,Email,37.48,Ad,0,1
42,126,14,Interior,1,None,0,0,63126.61,0.57,1,0,1,4,Partial,Text,61.17,Ad,0,1
29,109,7,Oceanview,2,None,1,1,60725.77,0.85,1,1,0,1,Yes,Text,56.52,Ad,0,1
32,224,14,Oceanview,4,Silver,1,1,103677.14,0.65,0,0,1,1,Yes,Text,68.34,Social Media,0,0
76,278,3,Interior,6,None,1,4,136840.94,0.79,1,1,0,3,No,Text,60.86,Ad,0,1
43,68,7,Balcony,2,None,0,2,133417.57,0.63,1,0,1,3,Partial,Phone,49.16,Ad,0,0
58,69,5,Oceanview,1,None,0,2,73448.2,0.48,1,0,1,3,No,Email,73.05,Social Media,0,1
62,165,3,Balcony,1,None,0,3,79493.56,0.59,1,0,1,2,Partial,Text,55.75,Social Media,1,0
43,305,7,Oceanview,4,None,1,2,48053.75,0.66,1,1,0,4,Partial,Email,15.33,Friend,0,1
64,162,5,Interior,4,Gold,1,3,73109.87,0.26,1,0,1,2,No,Phone,40.87,Social Media,0,0
49,342,7,Balcony,4,Gold,1,2,87898.95,0.57,0,1,1,2,No,Text,47.77,Friend,1,0
27,309,3,Interior,2,None,1,1,44506.71,0.49,1,1,0,4,No,Phone,69.61,Social Media,0,1
33,343,5,Oceanview,1,Gold,0,1,68650.37,0.72,1,1,1,1,No,Phone,43.49,Search Engine,0,0
24,42,10,Interior,2,None,1,0,91666.43,0.56,1,0,0,0,Yes,Email,39.65,Ad,0,0
34,354,7,Balcony,7,None,1,2,39400.76,0.13,1,1,0,0,Partial,Email,19.24,Search Engine,0,0
40,109,7,Balcony,3,Platinum,1,3,99071.79,0.57,1,1,1,2,No,Phone,69.38,Social Media,0,0
43,51,7,Oceanview,4,Gold,1,0,115611.83,0.19,1,1,0,1,Partial,Phone,71.59,Search Engine,0,0
38,250,10,Suite,2,Platinum,1,2,102100.9,0.69,1,1,1,5,No,Text,32.9,Friend,0,0
39,341,5,Balcony,3,None,1,1,70096.23,0.38,1,0,1,2,No,Email,28.71,Social Media,0,0
75,21,7,Balcony,1,None,0,2,120159.9,0.33,1,0,1,5,Partial,Phone,65.6,Social Media,0,1
24,300,14,Balcony,6,Silver,1,0,126623.4,0.38,1,1,0,2,No,Phone,69.42,Search Engine,0,0
31,139,10,Interior,2,Silver,1,1,94533.67,0.37,1,0,1,1,No,Email,39.17,Ad,0,0
32,359,7,Balcony,4,None,1,1,89471.15,0.48,1,1,1,4,Partial,Phone,46.51,Social Media,0,0
70,324,7,Interior,3,Gold,0,2,66408.79,0.37,1,1,0,1,Yes,Text,58.35,Ad,0,0
